Minerali,per porzione,% RDA
Calcio,"16,0 mg","1,6 %"
Rame,"< 0,1 mg","1,4 %"
Ferro,"< 0,1 mg","0,5 %"
Magnesio,"4,4 mg","1,5 %"
Manganese,"< 0,1 mg","2,1 %"
Fosforo,"9,6 mg","1,4 %"
Potassio,"104,0 mg","5,2 %"
Selenio,"< 0,1 mg","0,5 %"
Zinco,"< 0,1 mg","0,7 %"
