Minerali,per porzione,% RDA
Calcio,"39,7 mg","4,0 %"
Rame,"0,2 mg","19,1 %"
Ferro,"2,3 mg","15,4 %"
Magnesio,"26,9 mg","9,0 %"
Manganese,"0,3 mg","14,1 %"
Fosforo,"209,9 mg","30,0 %"
Potassio,"265,0 mg","13,2 %"
Selenio,"< 0,1 mg","88,7 %"
Zinco,"3,0 mg","42,2 %"
