Minerali,per porzione,% RDA
Calcio,"3,2 mg","0,3 %"
Rame,"< 0,1 mg","0,4 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"1,3 mg","0,4 %"
Manganese,"< 0,1 mg","0,7 %"
Fosforo,"0,8 mg","0,1 %"
Potassio,"4,9 mg","0,2 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,2 %"
