Valori nutrizionali,per porzione,% RDA
Valore calorico,139 kcal 580 kJ,"6,9 %"
Grassi,"8,8 g","13,6 %"
Grassi saturi,"1,7 g","7,6 %"
Grassi monoinsaturi,"3,8 g","13,0 %"
Grassi polinsaturi,"2,9 g","19,3 %"
Carboidrati,"13,5 g","5,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,1 g","5,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"2,8 g","0,1 %"
