Minerali,per porzione,% RDA
Calcio,"7,6 mg","0,8 %"
Rame,"< 0,1 mg","1,8 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"0,4 mg","0,1 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"0,8 mg","0,1 %"
Potassio,"7,4 mg","0,4 %"
Selenio,"< 0,1 mg","0,4 %"
Zinco,"< 0,1 mg","0,1 %"
