Minerali,per porzione,% RDA
Calcio,"44,6 mg","4,5 %"
Rame,"1,0 mg","97,1 %"
Ferro,"8,2 mg","54,7 %"
Magnesio,"249,2 mg","83,1 %"
Manganese,"5,3 mg","266,0 %"
Fosforo,"718,0 mg","102,6 %"
Potassio,"829,6 mg","41,5 %"
Selenio,"0,1 mg","429,7 %"
Zinco,"6,8 mg","97,8 %"
