Valori nutrizionali,per porzione,% RDA
Valore calorico,471 kcal 1.972 kJ,"23,6 %"
Grassi,"45,6 g","70,1 %"
Grassi saturi,"3,3 g","15,2 %"
Grassi monoinsaturi,"34,2 g","118,1 %"
Grassi polinsaturi,"5,9 g","39,6 %"
Carboidrati,"12,5 g","4,7 %"
Zuccheri,"3,3 g","6,5 %"
Proteine,"11,2 g","15,4 %"
Fibre alimentari,"7,3 g","2,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,0 g","0,0 %"
Acqua,"4,0 g","0,2 %"
