Minerali,per porzione,% RDA
Calcio,"130,2 mg","13,0 %"
Rame,"1,0 mg","100,3 %"
Ferro,"3,7 mg","24,5 %"
Magnesio,"212,0 mg","70,7 %"
Manganese,"2,0 mg","101,6 %"
Fosforo,"603,6 mg","86,2 %"
Potassio,"1.268,5 mg","63,4 %"
Selenio,"< 0,1 mg","59,8 %"
Zinco,"4,4 mg","63,4 %"
