Valori nutrizionali,per porzione,% RDA
Valore calorico,130 kcal 542 kJ,"6,5 %"
Grassi,"9,6 g","14,8 %"
Grassi saturi,"2,6 g","11,7 %"
Grassi monoinsaturi,"4,6 g","15,8 %"
Grassi polinsaturi,"0,9 g","5,7 %"
Carboidrati,"1,0 g","0,4 %"
Zuccheri,"0,7 g","1,3 %"
Proteine,"9,0 g","12,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"618,8 mg","2.062,7 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"49,6 g","2,5 %"
