Minerali,per porzione,% RDA
Calcio,"26,6 mg","2,7 %"
Rame,"0,1 mg","11,1 %"
Ferro,"2,4 mg","15,8 %"
Magnesio,"30,8 mg","10,3 %"
Manganese,"< 0,1 mg","0,6 %"
Fosforo,"287,0 mg","41,0 %"
Potassio,"460,6 mg","23,0 %"
Selenio,"< 0,1 mg","133,5 %"
Zinco,"6,7 mg","95,2 %"
