Minerali,per porzione,% RDA
Calcio,"15,6 mg","1,6 %"
Rame,"< 0,1 mg","6,2 %"
Ferro,"0,8 mg","5,2 %"
Magnesio,"15,6 mg","5,2 %"
Manganese,"< 0,1 mg","3,9 %"
Fosforo,"23,4 mg","3,3 %"
Potassio,"195,0 mg","9,8 %"
Selenio,"< 0,1 mg","3,0 %"
Zinco,"0,2 mg","3,0 %"
