Minerali,per porzione,% RDA
Calcio,"1,4 mg","0,1 %"
Rame,"< 0,1 mg","1,4 %"
Ferro,"< 0,1 mg","0,5 %"
Magnesio,"2,4 mg","0,8 %"
Manganese,"< 0,1 mg","0,7 %"
Fosforo,"4,2 mg","0,6 %"
Potassio,"47,0 mg","2,3 %"
Selenio,"< 0,1 mg","0,3 %"
Zinco,"< 0,1 mg","0,3 %"
