Minerali,per porzione,% RDA
Calcio,"211,4 mg","21,1 %"
Rame,"0,1 mg","12,7 %"
Ferro,"0,8 mg","5,4 %"
Magnesio,"36,5 mg","12,2 %"
Manganese,"0,2 mg","8,8 %"
Fosforo,"116,1 mg","16,6 %"
Potassio,"324,9 mg","16,2 %"
Selenio,"< 0,1 mg","11,7 %"
Zinco,"2,0 mg","29,1 %"
