Minerali,per porzione,% RDA
Calcio,"26,7 mg","2,7 %"
Rame,"< 0,1 mg","6,5 %"
Ferro,"0,6 mg","3,8 %"
Magnesio,"51,6 mg","17,2 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"391,6 mg","55,9 %"
Potassio,"737,3 mg","36,9 %"
Selenio,"0,1 mg","401,1 %"
Zinco,"0,7 mg","9,8 %"
