Valori nutrizionali,per porzione,% RDA
Valore calorico,206 kcal 862 kJ,"10,3 %"
Grassi,"12,0 g","18,5 %"
Grassi saturi,"0,7 g","3,0 %"
Carboidrati,"4,5 g","1,7 %"
Zuccheri,"0,1 g","0,2 %"
Proteine,"20,0 g","27,4 %"
