Minerali,per porzione,% RDA
Calcio,"550,2 mg","55,0 %"
Rame,"3,9 mg","385,2 %"
Ferro,"43,0 mg","286,8 %"
Magnesio,"1.250,5 mg","416,8 %"
Manganese,"0,6 mg","30,0 %"
Fosforo,"9.153,7 mg","1.307,7 %"
Potassio,"11.204,5 mg","560,2 %"
Selenio,"1,1 mg","3.551,4 %"
Zinco,"89,0 mg","1.271,9 %"
