Minerali,per porzione,% RDA
Calcio,"6,5 mg","0,6 %"
Rame,"0,1 mg","11,3 %"
Ferro,"0,8 mg","5,4 %"
Magnesio,"23,0 mg","7,7 %"
Manganese,"0,2 mg","7,6 %"
Fosforo,"61,9 mg","8,8 %"
Potassio,"445,3 mg","22,3 %"
Selenio,"< 0,1 mg","9,7 %"
Zinco,"0,4 mg","5,1 %"
