Minerali,per porzione,% RDA
Calcio,"99,0 mg","9,9 %"
Rame,"0,9 mg","89,8 %"
Ferro,"1,8 mg","12,1 %"
Magnesio,"183,6 mg","61,2 %"
Manganese,"1,8 mg","92,1 %"
Fosforo,"356,4 mg","50,9 %"
Potassio,"324,0 mg","16,2 %"
Selenio,"< 0,1 mg","26,4 %"
Zinco,"3,3 mg","47,1 %"
