Valori nutrizionali,per porzione,% RDA
Valore calorico,134 kcal 560 kJ,"6,7 %"
Grassi,"1,5 g","2,2 %"
Grassi saturi,"0,4 g","1,6 %"
Grassi monoinsaturi,"0,2 g","0,7 %"
Grassi polinsaturi,"0,5 g","3,1 %"
Carboidrati,"31,4 g","11,7 %"
Zuccheri,"19,9 g","39,9 %"
Proteine,"2,4 g","3,3 %"
Fibre alimentari,"15,6 g","5,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"206,4 g","10,3 %"
