Minerali,per porzione,% RDA
Calcio,"4,3 mg","0,4 %"
Rame,"< 0,1 mg","3,2 %"
Ferro,"0,5 mg","3,6 %"
Magnesio,"6,7 mg","2,2 %"
Manganese,"< 0,1 mg","0,1 %"
Fosforo,"64,8 mg","9,3 %"
Potassio,"119,0 mg","6,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,0 mg","14,9 %"
