Minerali,per porzione,% RDA
Calcio,"34,0 mg","3,4 %"
Rame,"0,3 mg","27,6 %"
Ferro,"3,9 mg","25,9 %"
Magnesio,"40,0 mg","13,3 %"
Manganese,"0,6 mg","27,8 %"
Fosforo,"105,0 mg","15,0 %"
Potassio,"194,0 mg","9,7 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,8 mg","11,0 %"
