Minerali,per porzione,% RDA
Calcio,"298,9 mg","29,9 %"
Rame,"< 0,1 mg","3,2 %"
Ferro,"< 0,1 mg","0,5 %"
Magnesio,"27,0 mg","9,0 %"
Manganese,"< 0,1 mg","0,4 %"
Fosforo,"247,5 mg","35,4 %"
Potassio,"382,2 mg","19,1 %"
Selenio,"< 0,1 mg","25,3 %"
Zinco,"1,0 mg","14,7 %"
