Valori nutrizionali,per porzione,% RDA
Valore calorico,51 kcal 215 kJ,"2,6 %"
Grassi,"0,3 g","0,4 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"< 0,1 g","0,4 %"
Carboidrati,"13,0 g","4,8 %"
Zuccheri,"8,6 g","17,2 %"
Proteine,"0,6 g","0,8 %"
Fibre alimentari,"4,4 g","1,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,0 g","0,0 %"
Acqua,"107,7 g","5,4 %"
