Minerali,per porzione,% RDA
Calcio,"126,0 mg","12,6 %"
Rame,"0,1 mg","14,6 %"
Ferro,"2,8 mg","18,9 %"
Magnesio,"28,7 mg","9,6 %"
Manganese,"0,4 mg","18,9 %"
Fosforo,"391,2 mg","55,9 %"
Potassio,"276,3 mg","13,8 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,6 mg","9,2 %"
