Minerali,per porzione,% RDA
Calcio,"19,5 mg","2,0 %"
Rame,"< 0,1 mg","4,1 %"
Ferro,"0,9 mg","6,2 %"
Magnesio,"10,5 mg","3,5 %"
Manganese,"0,2 mg","11,7 %"
Fosforo,"42,3 mg","6,0 %"
Potassio,"44,1 mg","2,2 %"
Selenio,"< 0,1 mg","30,0 %"
Zinco,"0,3 mg","3,8 %"
