Minerali,per porzione,% RDA
Calcio,"18,7 mg","1,9 %"
Rame,"0,1 mg","10,2 %"
Ferro,"0,6 mg","3,9 %"
Magnesio,"18,7 mg","6,2 %"
Manganese,"< 0,1 mg","3,0 %"
Fosforo,"8,5 mg","1,2 %"
Potassio,"309,4 mg","15,5 %"
Selenio,"< 0,1 mg","2,3 %"
Zinco,"0,1 mg","1,7 %"
