Valori nutrizionali,per porzione,% RDA
Valore calorico,293 kcal 1.227 kJ,"14,7 %"
Grassi,"4,0 g","6,2 %"
Grassi saturi,"0,6 g","2,6 %"
Grassi monoinsaturi,"0,8 g","2,7 %"
Grassi polinsaturi,"2,1 g","13,9 %"
Carboidrati,"54,4 g","20,3 %"
Zuccheri,"4,7 g","9,5 %"
Proteine,"9,0 g","12,3 %"
Fibre alimentari,"2,5 g","0,8 %"
Colesterolo,"1,0 mg","3,3 %"
Sodio,"0,6 g","0,1 %"
Acqua,"30,4 g","1,5 %"
