Minerali,per porzione,% RDA
Calcio,"82,8 mg","8,3 %"
Rame,"0,1 mg","11,6 %"
Ferro,"2,9 mg","19,6 %"
Magnesio,"46,3 mg","15,4 %"
Manganese,"0,3 mg","15,5 %"
Fosforo,"47,2 mg","6,7 %"
Potassio,"418,3 mg","20,9 %"
Selenio,"< 0,1 mg","2,7 %"
Zinco,"0,2 mg","2,5 %"
