Minerali,per porzione,% RDA
Calcio,"13,3 mg","1,3 %"
Rame,"0,2 mg","21,7 %"
Ferro,"0,9 mg","6,2 %"
Magnesio,"32,6 mg","10,9 %"
Manganese,"1,2 mg","59,3 %"
Fosforo,"132,6 mg","18,9 %"
Potassio,"228,5 mg","11,4 %"
Selenio,"< 0,1 mg","59,8 %"
Zinco,"1,4 mg","19,4 %"
