Valori nutrizionali,per porzione,% RDA
Valore calorico,95 kcal 398 kJ,"4,8 %"
Grassi,"1,3 g","2,0 %"
Grassi saturi,"0,8 g","3,5 %"
Grassi monoinsaturi,"0,3 g","1,2 %"
Grassi polinsaturi,"< 0,1 g","0,4 %"
Carboidrati,"20,1 g","7,5 %"
Zuccheri,"16,1 g","32,1 %"
Proteine,"0,7 g","1,0 %"
Fibre alimentari,"0,9 g","0,3 %"
Colesterolo,"0,7 mg","2,2 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"43,6 g","2,2 %"
