Minerali,per porzione,% RDA
Calcio,"1,7 mg","0,2 %"
Rame,"0,1 mg","14,7 %"
Ferro,"0,6 mg","3,9 %"
Magnesio,"22,3 mg","7,4 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"55,9 mg","8,0 %"
Potassio,"8,4 mg","0,4 %"
Selenio,"< 0,1 mg","2,0 %"
Zinco,"0,3 mg","4,7 %"
