Minerali,per porzione,% RDA
Calcio,"1,1 mg","0,1 %"
Rame,"< 0,1 mg","0,4 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"0,4 mg","0,1 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"0,7 mg","0,1 %"
Potassio,"0,3 mg","< 0,1 %"
Selenio,"< 0,1 mg","< 0,1 %"
Zinco,"< 0,1 mg","< 0,1 %"
