Valori nutrizionali,per porzione,% RDA
Valore calorico,233 kcal 976 kJ,"11,7 %"
Grassi,"6,5 g","10,0 %"
Grassi saturi,"0,6 g","2,7 %"
Carboidrati,"36,2 g","13,5 %"
Zuccheri,"2,3 g","4,6 %"
Proteine,"6,5 g","8,9 %"
Sale,"1,2 g","20,0 %"
Fibre alimentari,"1,8 g","0,6 %"
