Minerali,per porzione,% RDA
Calcio,"26,5 mg","2,6 %"
Rame,"< 0,1 mg","3,0 %"
Ferro,"1,1 mg","7,1 %"
Magnesio,"5,0 mg","1,7 %"
Manganese,"< 0,1 mg","4,3 %"
Fosforo,"107,1 mg","15,3 %"
Potassio,"37,8 mg","1,9 %"
Selenio,"< 0,1 mg","21,4 %"
Zinco,"0,2 mg","3,1 %"
