Minerali,per porzione,% RDA
Calcio,"895,0 mg","89,5 %"
Rame,"0,6 mg","62,7 %"
Ferro,"1,9 mg","12,5 %"
Magnesio,"54,0 mg","18,0 %"
Manganese,"0,3 mg","12,6 %"
Fosforo,"729,0 mg","104,1 %"
Potassio,"48,0 mg","2,4 %"
Selenio,"< 0,1 mg","18,3 %"
Zinco,"1,6 mg","22,7 %"
