Valori nutrizionali,per porzione,% RDA
Valore calorico,244 kcal 1.020 kJ,"12,2 %"
Grassi,"8,3 g","12,7 %"
Grassi saturi,"3,6 g","16,2 %"
Grassi monoinsaturi,"4,3 g","14,9 %"
Grassi polinsaturi,"0,7 g","4,7 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"42,2 g","57,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"132,7 mg","442,2 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"145,9 g","7,3 %"
