Valori nutrizionali,per porzione,% RDA
Valore calorico,572 kcal 2.397 kJ,"28,6 %"
Grassi,"39,6 g","61,0 %"
Grassi saturi,"5,5 g","25,0 %"
Grassi monoinsaturi,"19,7 g","67,8 %"
Grassi polinsaturi,"12,5 g","83,5 %"
Carboidrati,"38,3 g","14,3 %"
Zuccheri,"4,4 g","8,9 %"
Proteine,"24,3 g","33,3 %"
Fibre alimentari,"15,8 g","5,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"1,4 g","0,2 %"
Acqua,"75,2 g","3,8 %"
