Minerali,per porzione,% RDA
Calcio,"241,9 mg","24,2 %"
Rame,"0,1 mg","10,6 %"
Ferro,"2,9 mg","19,3 %"
Magnesio,"25,2 mg","8,4 %"
Manganese,"0,3 mg","14,8 %"
Fosforo,"252,0 mg","36,0 %"
Potassio,"218,0 mg","10,9 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,6 mg","23,2 %"
