Minerali,per porzione,% RDA
Calcio,"120,0 mg","12,0 %"
Rame,"< 0,1 mg","4,3 %"
Ferro,"0,4 mg","2,8 %"
Magnesio,"37,5 mg","12,5 %"
Manganese,"0,5 mg","25,6 %"
Fosforo,"82,5 mg","11,8 %"
Potassio,"490,0 mg","24,5 %"
Selenio,"< 0,1 mg","5,0 %"
Zinco,"0,5 mg","7,1 %"
