Minerali,per porzione,% RDA
Calcio,"114,0 mg","11,4 %"
Rame,"0,3 mg","33,9 %"
Ferro,"4,9 mg","32,9 %"
Magnesio,"135,5 mg","45,2 %"
Manganese,"< 0,1 mg","2,9 %"
Fosforo,"877,8 mg","125,4 %"
Potassio,"1.607,8 mg","80,4 %"
Selenio,"0,1 mg","480,5 %"
Zinco,"3,2 mg","46,2 %"
