Valori nutrizionali,per porzione,% RDA
Valore calorico,58 kcal 243 kJ,"2,9 %"
Grassi,"1,0 g","1,5 %"
Grassi saturi,"0,5 g","2,3 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"11,0 g","4,1 %"
Proteine,"0,9 g","1,2 %"
Fibre alimentari,"0,4 g","0,1 %"
Sodio,"0,1 g","< 0,1 %"
