Minerali,per porzione,% RDA
Calcio,"15,8 mg","1,6 %"
Rame,"0,9 mg","85,5 %"
Ferro,"8,6 mg","57,0 %"
Magnesio,"35,6 mg","11,9 %"
Manganese,"0,1 mg","6,0 %"
Fosforo,"495,0 mg","70,7 %"
Potassio,"394,0 mg","19,7 %"
Selenio,"0,1 mg","345,8 %"
Zinco,"4,4 mg","63,4 %"
