Minerali,per porzione,% RDA
Calcio,"4,5 mg","0,4 %"
Rame,"< 0,1 mg","1,9 %"
Ferro,"< 0,1 mg","0,6 %"
Magnesio,"4,5 mg","1,5 %"
Manganese,"< 0,1 mg","2,1 %"
Fosforo,"7,7 mg","1,1 %"
Potassio,"14,7 mg","0,7 %"
Selenio,"< 0,1 mg","1,2 %"
Zinco,"< 0,1 mg","0,8 %"
