Valori nutrizionali,per porzione,% RDA
Valore calorico,515 kcal 2.157 kJ,"25,8 %"
Grassi,"25,8 g","39,6 %"
Grassi saturi,"11,1 g","50,4 %"
Grassi monoinsaturi,"11,8 g","40,5 %"
Grassi polinsaturi,"1,0 g","6,5 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"65,9 g","90,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"606,9 mg","2.023,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"163,4 g","8,2 %"
