Valori nutrizionali,per porzione,% RDA
Valore calorico,15 kcal 63 kJ,"0,8 %"
Grassi,"0,2 g","0,4 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"< 0,1 g","0,1 %"
Carboidrati,"2,6 g","1,0 %"
Zuccheri,"0,7 g","1,5 %"
Proteine,"1,6 g","2,2 %"
Fibre alimentari,"1,8 g","0,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"50,8 g","2,5 %"
