Valori nutrizionali,per porzione,% RDA
Valore calorico,55 kcal 229 kJ,"2,7 %"
Grassi,"1,3 g","2,1 %"
Grassi saturi,"0,1 g","0,6 %"
Grassi monoinsaturi,"0,2 g","0,6 %"
Grassi polinsaturi,"1,0 g","6,4 %"
Carboidrati,"10,3 g","3,9 %"
Zuccheri,"6,4 g","12,9 %"
Proteine,"0,3 g","0,4 %"
Fibre alimentari,"0,3 g","0,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"1,9 g","< 0,1 %"
