Minerali,per porzione,% RDA
Calcio,"57,7 mg","5,8 %"
Rame,"< 0,1 mg","8,2 %"
Ferro,"0,3 mg","2,1 %"
Magnesio,"87,6 mg","29,2 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"24,7 mg","3,5 %"
Potassio,"226,6 mg","11,3 %"
Selenio,"< 0,1 mg","2,1 %"
Zinco,"0,1 mg","1,8 %"
