Minerali,per porzione,% RDA
Calcio,"8,1 mg","0,8 %"
Rame,"0,2 mg","19,1 %"
Ferro,"1,9 mg","12,5 %"
Magnesio,"7,0 mg","2,3 %"
Manganese,"0,2 mg","7,7 %"
Fosforo,"30,8 mg","4,4 %"
Potassio,"273,2 mg","13,7 %"
Selenio,"< 0,1 mg","4,0 %"
Zinco,"0,4 mg","5,5 %"
