Valori nutrizionali,per porzione,% RDA
Valore calorico,417 kcal 1.747 kJ,"20,9 %"
Grassi,"19,8 g","30,4 %"
Grassi saturi,"6,9 g","31,2 %"
Grassi monoinsaturi,"7,2 g","24,8 %"
Grassi polinsaturi,"0,5 g","3,2 %"
Carboidrati,"37,9 g","14,1 %"
Zuccheri,"8,8 g","17,5 %"
Proteine,"24,1 g","33,0 %"
Fibre alimentari,"2,7 g","0,9 %"
Colesterolo,"66,7 mg","222,3 %"
Sodio,"0,7 g","0,1 %"
Acqua,"86,1 g","4,3 %"
