Minerali,per porzione,% RDA
Calcio,"25,0 mg","2,5 %"
Rame,"0,1 mg","14,8 %"
Ferro,"0,2 mg","1,5 %"
Magnesio,"13,2 mg","4,4 %"
Manganese,"< 0,1 mg","2,4 %"
Fosforo,"35,3 mg","5,0 %"
Potassio,"419,0 mg","20,9 %"
Selenio,"< 0,1 mg","3,4 %"
Zinco,"0,2 mg","2,7 %"
