Valori nutrizionali,per porzione,% RDA
Valore calorico,124 kcal 520 kJ,"6,2 %"
Grassi,"6,1 g","9,4 %"
Grassi saturi,"2,5 g","11,3 %"
Grassi monoinsaturi,"2,3 g","8,1 %"
Grassi polinsaturi,"0,3 g","1,9 %"
Carboidrati,"< 0,1 g","< 0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"17,2 g","23,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"46,8 mg","155,8 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"60,9 g","3,0 %"
