Minerali,per porzione,% RDA
Calcio,"19,7 mg","2,0 %"
Rame,"< 0,1 mg","6,4 %"
Ferro,"0,5 mg","3,3 %"
Magnesio,"4,9 mg","1,6 %"
Manganese,"0,2 mg","8,9 %"
Fosforo,"4,9 mg","0,7 %"
Potassio,"246,0 mg","12,3 %"
Selenio,"< 0,1 mg","1,6 %"
Zinco,"0,8 mg","11,2 %"
