Minerali,per porzione,% RDA
Calcio,"12,2 mg","1,2 %"
Rame,"0,3 mg","34,7 %"
Ferro,"1,3 mg","8,8 %"
Magnesio,"32,4 mg","10,8 %"
Manganese,"0,3 mg","12,6 %"
Fosforo,"68,9 mg","9,8 %"
Potassio,"807,3 mg","40,4 %"
Selenio,"< 0,1 mg","3,2 %"
Zinco,"0,7 mg","9,6 %"
