Minerali,per porzione,% RDA
Calcio,"205,0 mg","20,5 %"
Rame,"< 0,1 mg","7,6 %"
Ferro,"2,5 mg","16,9 %"
Magnesio,"16,0 mg","5,3 %"
Manganese,"0,3 mg","16,5 %"
Fosforo,"143,0 mg","20,4 %"
Potassio,"106,0 mg","5,3 %"
Selenio,"< 0,1 mg","56,7 %"
Zinco,"0,5 mg","6,9 %"
