Minerali,per porzione,% RDA
Calcio,"65,3 mg","6,5 %"
Rame,"1,1 mg","106,2 %"
Ferro,"6,8 mg","45,1 %"
Magnesio,"276,5 mg","92,2 %"
Manganese,"5,8 mg","289,2 %"
Fosforo,"975,4 mg","139,3 %"
Potassio,"827,5 mg","41,4 %"
Selenio,"0,2 mg","572,2 %"
Zinco,"8,0 mg","114,1 %"
