Minerali,per porzione,% RDA
Calcio,"7,4 mg","0,7 %"
Rame,"< 0,1 mg","3,3 %"
Ferro,"0,4 mg","2,4 %"
Magnesio,"6,9 mg","2,3 %"
Manganese,"0,1 mg","6,4 %"
Fosforo,"26,3 mg","3,8 %"
Potassio,"26,9 mg","1,3 %"
Selenio,"< 0,1 mg","3,6 %"
Zinco,"0,1 mg","2,1 %"
