Valori nutrizionali,per porzione,% RDA
Valore calorico,544 kcal 2.278 kJ,"27,2 %"
Grassi,"31,3 g","48,2 %"
Grassi saturi,"11,4 g","51,7 %"
Grassi monoinsaturi,"14,8 g","51,0 %"
Grassi polinsaturi,"3,6 g","24,3 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"61,3 g","84,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"95,0 mg","316,7 %"
Sodio,"1,8 g","0,3 %"
Acqua,"1,8 g","< 0,1 %"
