Minerali,per porzione,% RDA
Calcio,"1,8 mg","0,2 %"
Rame,"< 0,1 mg","0,3 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"0,8 mg","0,3 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"3,3 mg","0,5 %"
Potassio,"3,0 mg","0,2 %"
Selenio,"< 0,1 mg","2,5 %"
Zinco,"< 0,1 mg","0,3 %"
