Valori nutrizionali,per porzione,% RDA
Valore calorico,117 kcal 489 kJ,"5,8 %"
Grassi,"1,6 g","2,4 %"
Grassi saturi,"0,4 g","1,7 %"
Grassi monoinsaturi,"0,4 g","1,3 %"
Grassi polinsaturi,"0,7 g","4,5 %"
Carboidrati,"21,1 g","7,9 %"
Zuccheri,"2,7 g","5,4 %"
Proteine,"4,1 g","5,7 %"
Fibre alimentari,"0,9 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"14,4 g","0,7 %"
