Valori nutrizionali,per porzione,% RDA
Valore calorico,581 kcal 2.432 kJ,"29,0 %"
Grassi,"2,7 g","4,2 %"
Grassi saturi,"0,3 g","1,2 %"
Grassi monoinsaturi,"0,5 g","1,6 %"
Grassi polinsaturi,"1,0 g","6,6 %"
Carboidrati,"124,7 g","46,5 %"
Zuccheri,"2,5 g","5,1 %"
Proteine,"11,2 g","15,3 %"
Fibre alimentari,"6,1 g","2,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"17,6 g","0,9 %"
