Minerali,per porzione,% RDA
Calcio,"3,1 mg","0,3 %"
Rame,"< 0,1 mg","1,4 %"
Ferro,"1,2 mg","8,0 %"
Magnesio,"4,0 mg","1,3 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"57,0 mg","8,1 %"
Potassio,"98,3 mg","4,9 %"
Selenio,"< 0,1 mg","15,3 %"
Zinco,"0,6 mg","8,8 %"
