Minerali,per porzione,% RDA
Calcio,"1,7 mg","0,2 %"
Rame,"< 0,1 mg","0,7 %"
Ferro,"< 0,1 mg","0,6 %"
Magnesio,"3,1 mg","1,0 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"34,2 mg","4,9 %"
Potassio,"52,5 mg","2,6 %"
Selenio,"< 0,1 mg","14,7 %"
Zinco,"< 0,1 mg","1,1 %"
