Minerali,per porzione,% RDA
Calcio,"63,0 mg","6,3 %"
Rame,"0,2 mg","24,3 %"
Ferro,"0,4 mg","2,5 %"
Magnesio,"14,4 mg","4,8 %"
Manganese,"0,2 mg","10,9 %"
Fosforo,"112,8 mg","16,1 %"
Potassio,"62,1 mg","3,1 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,7 mg","9,9 %"
