Minerali,per porzione,% RDA
Calcio,"31,8 mg","3,2 %"
Rame,"0,4 mg","38,6 %"
Ferro,"13,0 mg","86,8 %"
Magnesio,"104,3 mg","34,8 %"
Manganese,"< 0,1 mg","2,7 %"
Fosforo,"984,3 mg","140,6 %"
Potassio,"1.279,2 mg","64,0 %"
Selenio,"0,2 mg","586,7 %"
Zinco,"26,8 mg","382,3 %"
